Time,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
1276.9,0.001681636,0.003978978,0.0009810375,-0.008804762,0.0040121926,0.000330756,19.412786,-99.167656,2240.3408,15.010333,0.008954567,0.008583951,500.42453,499.45496
1277.0,-0.007091467,0.003642007,0.0009882301,-0.000592364,0.005796564,-0.002143371,19.412228,-99.16709,2240.3428,15.011744,0.008113095,0.0074059563,500.06516,499.83252
1277.1,0.007878997,0.012110799,-0.00071805995,-0.0002546315,0.0048160786,0.0022161899,19.412508,-99.167305,2240.3452,15.007257,0.000277369,0.0058056368,499.7652,499.7774
1277.2,-0.0016791833,0.013995181,0.0014588414,-0.001374007,0.0061607035,-0.00063291355,19.412668,-99.16758,2240.3435,15.009518,0.0049337125,0.008868623,499.84924,499.63257
1277.3,-0.003229868,0.008195358,0.0015173564,-0.0026453051,0.00535193,-0.0010805019,19.412731,-99.16736,2240.3416,15.011032,0.007681716,0.008405267,500.03735,499.67395
1277.4,0.00043516286,0.007856495,8.571055e-05,-0.0015446071,0.0049000904,2.6398993e-05,19.412457,-99.167175,2240.3428,15.010709,0.0052513517,0.0074621784,499.97186,499.75293
1277.5,0.0012290792,0.011769383,0.0006248085,-0.002670427,0.005566203,0.0002325869,19.412714,-99.16722,2240.342,15.010087,0.005484443,0.007816869,499.9411,499.62576
1277.6,0.0008390875,0.01152598,0.000682164,-0.0007354717,0.0057959585,0.00014500922,19.412577,-99.16739,2240.3442,15.009784,0.00380395,0.008186303,499.873,499.71872
1277.7,-0.0052676187,0.008515797,0.00073596183,-0.004817125,0.0045243744,-0.0015649712,19.4125,-99.16746,2240.343,15.011978,0.009348437,0.008233431,500.18024,499.53677
1277.8,0.0017570065,0.011121619,0.0014636796,0.0025118745,0.006616122,0.00038400193,19.412691,-99.166985,2240.3447,15.0099325,0.0034350548,0.008998665,499.69528,499.90344
1277.9,0.00476585,0.012784506,0.00020079687,-0.0010071618,0.005644639,0.0013332557,19.412802,-99.16779,2240.3445,15.007267,0.0012004949,0.007663697,499.81738,499.7181
1278.0,0.003322391,0.012010786,0.00043153763,-0.0019913993,0.005672997,0.0008828252,19.412436,-99.16683,2240.343,15.010481,0.005070676,0.007511114,499.88068,499.65433
1278.1,0.0027081855,0.0097877,0.0006544087,-0.0028806685,0.0051559946,0.0006332206,19.412634,-99.167046,2240.3406,15.009276,0.0049887365,0.0063400436,499.97046,499.66367
1278.2,-0.0032541282,0.004242859,0.00027933624,-0.00478332,0.0035826648,-0.0010715977,19.412598,-99.167336,2240.3413,15.010162,0.007989084,0.006927357,500.2327,499.64362
1278.3,0.0034110972,0.0060339337,-0.00012399256,-0.00090754847,0.005442056,0.00093873957,19.412703,-99.16716,2240.3438,15.00983,0.004219315,0.008111889,499.96518,499.83856
1278.4,-0.0018810142,0.0033441924,0.0005443357,-0.0035418554,0.004417398,-0.0006152417,19.412666,-99.16735,2240.3428,15.011547,0.0077839936,0.008442427,500.19034,499.7289
1278.5,0.0018084367,0.010998051,0.0006081918,-0.008203168,0.003585847,0.00045020296,19.412693,-99.167625,2240.3416,15.010064,0.0070118792,0.0069219647,500.24808,499.35324
1278.6,-0.003953896,0.011569268,0.0008964278,-0.0016078411,0.0053325323,-0.001252633,19.412395,-99.16735,2240.3433,15.010957,0.0062215165,0.007626908,499.91898,499.65552
1278.7,-0.006368862,0.009690407,0.0010336209,0.00048763794,0.0057875,-0.0019103606,19.41248,-99.16708,2240.3438,15.01234,0.00740773,0.008740162,499.88574,499.78577
1278.8,-0.006902687,0.007202196,0.001178137,0.0016706174,0.0058997357,-0.002114391,19.41241,-99.16709,2240.3428,15.011598,0.0073668566,0.008257992,499.90164,499.88876
1278.9,-0.0031356912,0.009876273,-0.00016874168,0.0003791037,0.0061216084,-0.0009839819,19.412464,-99.1669,2240.343,15.011384,0.005742824,0.0073516974,499.83957,499.79535
1279.0,-0.0010421446,0.009832728,0.00082288776,0.0020014476,0.0062507493,-0.0004688719,19.412554,-99.16692,2240.343,15.01068,0.004586055,0.008829142,499.76193,499.89142
1279.1,-0.0040048496,0.009630843,1.5189871e-06,-0.002728266,0.0058423,-0.0012315429,19.412426,-99.16677,2240.3423,15.012522,0.008058338,0.0072546955,500.0205,499.61862
1279.2,0.00344186,0.011138069,0.00035907887,0.0019128114,0.006856323,0.00087053276,19.412796,-99.16695,2240.3438,15.009614,0.0026402432,0.008671776,499.70135,499.88626
1279.3,0.0009130524,0.010970878,0.00090731867,-0.00035865768,0.005295789,0.00012122211,19.412752,-99.166824,2240.3428,15.010738,0.004846939,0.008181106,499.82953,499.75897
1279.4,-0.0072202235,0.008630312,0.0016726246,0.0034293183,0.0067696786,-0.002108547,19.41268,-99.167,2240.3455,15.013292,0.0066186185,0.009336778,499.78854,499.94006
1279.5,0.0027694132,0.006452023,0.00027212035,0.0012688215,0.005398348,0.0007595243,19.412518,-99.16671,2240.3447,15.011051,0.0040351,0.007762772,499.8414,499.93216
1279.6,-0.0010129572,0.005528896,0.0001450926,-0.002253224,0.0053202407,-0.00037313512,19.412807,-99.16712,2240.3425,15.010178,0.0059745866,0.007587604,500.08505,499.7517
1279.7,-0.00077625806,0.011244035,0.00093345344,-0.0035732507,0.005515524,-0.00032560786,19.412926,-99.167244,2240.3425,15.010176,0.0063229287,0.008277311,500.0177,499.5769
1279.8,0.00082756375,0.006284076,0.00025764666,-0.0020508643,0.0053015137,0.00013140551,19.412697,-99.16698,2240.3425,15.0106325,0.0058103683,0.008096836,500.03122,499.7583
1279.9,0.0015191645,0.0035972216,-0.0001841858,-0.003645912,0.0052426746,0.00036520755,19.412863,-99.16668,2240.3423,15.011417,0.0069607887,0.0075637717,500.17145,499.71844
1280.0,-0.0017585574,0.0048280647,0.0008701375,-0.002963415,0.004765312,-0.0005890325,19.412758,-99.167046,2240.3433,15.010717,0.007099937,0.008019947,500.13605,499.72144
1280.1,-8.318418e-05,0.014442365,0.0006092591,0.002921322,0.006516979,-7.849624e-05,19.412573,-99.166725,2240.3447,15.010721,0.0029344757,0.007528563,499.62567,499.84583
1280.2,-0.0029073437,0.009333975,0.0017583836,0.0039670086,0.0053669726,-0.0009386079,19.412687,-99.16694,2240.345,15.010228,0.003443626,0.008060277,499.68793,499.99692
1280.3,-0.0039625377,0.005792818,0.0008572396,-0.0006717609,0.0048049036,-0.0011206426,19.412653,-99.16645,2240.3438,15.013156,0.008213825,0.0076314276,500.00705,499.80576
1280.4,-0.003560755,0.014755114,0.00020261202,-0.0029416063,0.0043111863,-0.0010609841,19.41261,-99.166855,2240.3425,15.011179,0.0066466522,0.005820683,499.92725,499.52307
1280.5,-0.005136362,0.009398605,0.00088010635,-0.0072581726,0.0030067954,-0.0015549286,19.412306,-99.16754,2240.3428,15.012622,0.010266177,0.006778178,500.26093,499.39005
1280.6,0.0038958117,0.007851253,0.0006074272,0.0014993879,0.007085453,0.0010204766,19.412727,-99.166565,2240.3445,15.010655,0.003739484,0.008999159,499.82724,499.90826
1280.7,-0.0032307357,0.009408838,0.0011056494,-0.0024348677,0.0050106514,-0.0010167187,19.412817,-99.1671,2240.3433,15.011988,0.007506207,0.008778862,500.011,499.65466
1280.8,-0.0015197342,0.008242047,0.0014277771,-0.0049264324,0.0048165685,-0.00051358744,19.412874,-99.16679,2240.3423,15.011986,0.008820554,0.00858157,500.16077,499.55194
1280.9,-0.0024092875,0.010431471,0.0018285755,0.00044472865,0.00526575,-0.0007867427,19.412813,-99.166855,2240.3435,15.012562,0.0062666084,0.0092802225,499.82718,499.7933
1281.0,0.0012546822,0.010172985,6.585941e-05,-0.0048579792,0.005513668,0.00025228382,19.41271,-99.16677,2240.3418,15.011186,0.0070379185,0.008040475,500.09198,499.52768
1281.1,0.0013310249,0.006294242,0.00027935486,-0.0022970366,0.005584483,0.0003126832,19.412983,-99.166954,2240.343,15.010352,0.005654846,0.0083512785,500.0466,499.74783
1281.2,-0.0036277955,0.010393488,0.0005812505,0.0013573583,0.0065066544,-0.0011006406,19.4129,-99.1669,2240.3442,15.011329,0.005443236,0.008566859,499.80106,499.83194
1281.3,-0.003388122,0.014596312,0.0013653114,-0.00050184014,0.0055927373,-0.0009980588,19.412636,-99.1671,2240.3447,15.01089,0.005354857,0.007413675,499.815,499.65292
1281.4,0.0017837406,0.012659307,0.00029829424,-0.0041469154,0.004981489,0.00043314026,19.412807,-99.16692,2240.3416,15.009511,0.0054559987,0.0067739133,499.9947,499.53418
1281.5,0.003044906,0.0058095297,-0.0005663298,-0.005792757,0.004374765,0.00081701,19.412941,-99.16669,2240.3418,15.010902,0.006942562,0.007375883,500.22125,499.57654
1281.6,-0.0010663456,0.011604021,0.00015369989,-0.0059495964,0.0037665842,-0.00038837508,19.412752,-99.1667,2240.3416,15.011122,0.00783587,0.006858848,500.12646,499.43643
1281.7,-0.0046894187,0.0005304024,-7.399544e-05,-0.002717971,0.0032369187,-0.0014355298,19.41263,-99.16638,2240.3413,15.012048,0.008738934,0.0062462017,500.20633,499.80115
1281.8,-0.010023223,0.00999562,0.0012169648,0.00056973356,0.0059393737,-0.0029404128,19.412846,-99.16646,2240.3435,15.013138,0.008919855,0.0077788522,499.8784,499.76044
1281.9,-0.0026316084,0.0076125218,0.0016564978,0.0029034715,0.0058856923,-0.00090382865,19.413023,-99.16665,2240.3445,15.010379,0.004213111,0.008447212,499.7621,499.97137
1282.0,-0.002807833,0.009434569,0.00030653272,-0.0004701456,0.0062377723,-0.0008339164,19.412914,-99.16641,2240.3435,15.012522,0.007034762,0.007993083,499.90067,499.7521
1282.1,0.0039008213,0.011293679,-5.9809536e-06,-0.004033709,0.0057045696,0.0010137394,19.41304,-99.16699,2240.3416,15.009403,0.0044116946,0.0075544687,499.99762,499.5777
1282.2,0.0011926185,0.010297841,0.0010457449,0.00037158607,0.006417378,0.00024372118,19.41313,-99.16672,2240.3435,15.01006,0.004452504,0.009007734,499.8258,499.81107
1282.3,-0.002026158,0.009553551,0.00033963192,0.0005471667,0.005624841,-0.00063770794,19.412773,-99.16657,2240.3438,15.011413,0.0053115217,0.0075272303,499.85477,499.80905
1282.4,-0.0018136017,0.008105698,0.00095776655,-0.0034410579,0.005388771,-0.00062506046,19.41314,-99.16674,2240.3423,15.011725,0.007962216,0.008929878,500.07593,499.63437
1282.5,-0.0025224483,0.0044504805,0.0010931296,-0.0063751764,0.0030693002,-0.00089200644,19.413103,-99.16673,2240.3406,15.010859,0.008462219,0.0071156323,500.30057,499.54993
1282.6,0.0024980132,0.008372567,-0.00039773248,-0.0009308292,0.0063530514,0.00067043473,19.41305,-99.16642,2240.3428,15.010392,0.0047951206,0.007543942,499.91568,499.77917
1282.7,-0.00426607,0.005532532,0.0006604735,-0.0019431224,0.0055000465,-0.0013058363,19.413015,-99.166595,2240.3435,15.012036,0.008055473,0.008734562,500.0892,499.74042
1282.8,-0.0021110706,0.004902183,0.0008414276,-0.00094061275,0.0055176113,-0.0006549922,19.412968,-99.166336,2240.3433,15.012033,0.007236131,0.007985589,500.0331,499.81503
1282.9,-0.002758989,0.014044433,0.0010704119,-0.003909903,0.0042701717,-0.0008945813,19.412992,-99.166725,2240.3423,15.01175,0.0074171023,0.00781554,499.9858,499.49237
1283.0,-0.00661422,0.008196077,0.0005040914,0.0032776124,0.0064454274,-0.001981552,19.412766,-99.1663,2240.344,15.01189,0.005896485,0.007241645,499.75735,499.9533
1283.1,0.0011965133,0.0037847303,0.0009242771,-0.006487007,0.0040153284,0.00023270055,19.413145,-99.16658,2240.3413,15.011747,0.008795212,0.008428703,500.29965,499.57718
1283.2,-0.0036987925,0.012330863,0.00073662493,-0.00069920556,0.006926966,-0.0010927235,19.41307,-99.166855,2240.3438,15.011326,0.006402564,0.009032541,499.8771,499.68558
1283.3,0.0019912492,0.005509111,-0.00015791785,-0.0046852105,0.004998314,0.00046003418,19.413122,-99.16662,2240.3413,15.011064,0.006561751,0.0076740235,500.16595,499.63904
1283.4,-0.0009440692,0.010898533,0.0008652033,-0.0041076974,0.0056667486,-0.00033588032,19.41302,-99.16668,2240.3428,15.012202,0.007781528,0.008720982,500.0624,499.5414
1283.5,-0.0046484675,0.00740835,0.00051262043,-0.0020760272,0.0060220417,-0.0014141788,19.413006,-99.166374,2240.3425,15.012613,0.008607142,0.008447337,500.0517,499.69568
1283.6,-0.00549657,0.008778437,0.0015773037,-0.003550716,0.005807665,-0.0016625521,19.413052,-99.16644,2240.342,15.012592,0.009321976,0.008027298,500.1064,499.58365
1283.7,-0.0028596155,0.012325118,0.00072881114,-8.5876076e-05,0.0064596133,-0.0008968751,19.41293,-99.16617,2240.3428,15.011929,0.0067001805,0.007674326,499.8246,499.715
1283.8,-0.0003115469,0.008733678,0.0010075718,0.00016628277,0.006107076,-0.00016346152,19.413336,-99.16668,2240.3442,15.01081,0.004988745,0.009154097,499.88995,499.8166
1283.9,0.00029228424,0.010194565,0.0014197314,-0.007128729,0.004294521,-3.4057928e-05,19.413221,-99.16684,2240.3416,15.011934,0.009053862,0.009271718,500.2043,499.4098
1284.0,0.0029003224,0.0129344715,0.0007341923,-0.004493182,0.005526225,0.0007088628,19.413057,-99.16663,2240.341,15.009709,0.005321926,0.007152009,499.99197,499.51324
1284.1,-0.0011011162,0.012672431,-6.2352046e-06,0.001930344,0.0065316306,-0.00035597623,19.413286,-99.16672,2240.3447,15.009533,0.003199898,0.008440635,499.71332,499.83676
1284.2,-0.0021447847,0.00544976,0.00036422722,-0.0047802874,0.004072356,-0.000693848,19.413113,-99.16642,2240.3413,15.011444,0.008657295,0.007373847,500.213,499.6144
1284.3,-0.0012631436,0.0080077415,0.00047364365,-0.0023919486,0.0055477954,-0.00043533265,19.41325,-99.16657,2240.3428,15.011252,0.0066013583,0.008320284,500.03754,499.692
1284.4,-0.0017172383,0.01200566,0.0018229904,-0.007820718,0.0034984732,-0.00052593113,19.413044,-99.166824,2240.3418,15.012894,0.009368302,0.007448285,500.21906,499.3435
1284.5,0.0013598832,0.0064331507,-0.00043682754,-0.0013892378,0.006017792,0.0003283411,19.413319,-99.16653,2240.3433,15.010655,0.0049475697,0.008095112,499.9978,499.78894
1284.6,0.0006377843,0.00807749,0.00012675859,-0.0053938315,0.0035664234,0.00015603649,19.413048,-99.16662,2240.3425,15.011482,0.007073422,0.0066379067,500.15564,499.55045
1284.7,0.0010541149,0.0038175054,0.0006535398,-0.005048429,0.004384785,0.00015323647,19.413322,-99.16638,2240.3413,15.01118,0.0078013344,0.008578974,500.22656,499.64972
1284.8,-0.0032850606,0.0060831113,0.0009266194,0.0003911634,0.0059348363,-0.0011107306,19.412912,-99.16614,2240.3423,15.013467,0.007040919,0.008705241,499.923,499.8591
1284.9,-0.0012634925,0.005442175,0.00035948958,-0.0003304868,0.0059253573,-0.00040594203,19.413359,-99.16635,2240.3435,15.01072,0.0058957417,0.008094138,499.97913,499.8514
1285.0,-0.00010379528,0.011931199,0.0009174701,-0.0021977096,0.005374643,-0.00017947555,19.4134,-99.16658,2240.3428,15.010449,0.005199536,0.008694698,499.92682,499.63986
1285.1,-0.0006267578,0.011304474,0.00051680673,-0.00083846296,0.006122035,-0.00024560723,19.41342,-99.16655,2240.344,15.010011,0.0047410903,0.008452884,499.88245,499.71362
1285.2,0.0018097739,0.009080513,0.00016274769,0.0001748705,0.0065759206,0.000524415,19.413223,-99.16634,2240.345,15.010826,0.004860292,0.009322516,499.8744,499.8143
1285.3,0.0037745573,0.013878393,-0.00020915363,0.00046135904,0.00710502,0.0010038549,19.413235,-99.166214,2240.343,15.009741,0.0029042263,0.008065757,499.70935,499.7539
1285.4,-2.1276897e-05,0.0083101755,2.9318035e-06,-0.004790141,0.0048644915,-9.51062e-05,19.413214,-99.16654,2240.3418,15.011334,0.007287156,0.008025289,500.11545,499.575
1285.5,-0.0006278356,0.013280644,6.7631714e-05,-0.0042185322,0.00474804,-0.00022244734,19.413412,-99.16644,2240.3425,15.01126,0.006674291,0.0077493256,500.01343,499.5015
1285.6,-0.003990307,0.0108651845,-4.147552e-05,0.0038340322,0.0067379223,-0.0011765502,19.413088,-99.16586,2240.3452,15.01193,0.004402506,0.00719421,499.67825,499.93503
1285.7,-0.0008667598,0.008103046,0.0013616448,-0.0011905942,0.0055762613,-0.00035179904,19.413311,-99.16629,2240.343,15.011864,0.0066705933,0.00908829,499.95676,499.758
1285.8,0.005694761,0.010537866,-0.00049576163,-6.233527e-05,0.0071355244,0.0015434854,19.413425,-99.16662,2240.3435,15.008434,0.0020839768,0.009569521,499.8243,499.80542
1285.9,-0.0021486795,0.0118950745,0.0007990515,0.0034534135,0.0073894775,-0.00070517167,19.41322,-99.16598,2240.343,15.011199,0.0044335,0.007679146,499.65085,499.91428
1286.0,0.0014148871,0.011854823,-0.00013849232,-0.0035507495,0.0053988704,0.00033272948,19.413376,-99.166466,2240.3423,15.010032,0.0051674545,0.007513101,499.98538,499.57632
1286.1,-0.002279212,0.008961151,0.00046217255,-0.0039000318,0.0050256876,-0.0006473297,19.413248,-99.16618,2240.3433,15.013475,0.008865049,0.008710698,500.09686,499.58447
1286.2,-0.0046057985,0.013077474,0.0017304784,-0.00050695706,0.0062283603,-0.0014468897,19.413465,-99.1662,2240.343,15.011507,0.0066435705,0.008579305,499.8374,499.67426
1286.3,0.0009668789,0.008713289,-0.0001984667,-1.03409275e-05,0.0068245893,0.00024180801,19.413391,-99.166306,2240.3442,15.010613,0.004340196,0.008318354,499.89047,499.80606
1286.4,-0.0034267963,0.0017841042,0.001211266,-0.0046031945,0.0040642647,-0.001090517,19.413301,-99.16632,2240.342,15.013028,0.009729432,0.009205314,500.29382,499.6797
1286.5,0.0011098486,0.010422825,0.00030441582,-0.0032653746,0.00526392,0.00020047891,19.413586,-99.16637,2240.3416,15.010121,0.0055307494,0.0078104744,500.0079,499.62006
1286.6,0.004276898,0.011268112,0.00086678285,0.0022156874,0.00643031,0.0010996726,19.413305,-99.16621,2240.3438,15.010766,0.0025191808,0.009851637,499.7063,499.8943
1286.7,-0.003805584,0.009078278,0.00068771746,-0.005795211,0.0043046772,-0.0011804538,19.413422,-99.166374,2240.3418,15.012834,0.009690569,0.008740113,500.18835,499.48276
1286.8,-0.0013996505,0.009016308,-0.00019540545,-0.0016122663,0.0055174604,-0.00049442693,19.41349,-99.1664,2240.342,15.010632,0.00587698,0.007443577,499.9732,499.7201
1286.9,-0.008759587,0.008169099,0.0013819337,-0.004460915,0.005206463,-0.0026355125,19.413458,-99.16626,2240.3416,15.013827,0.011532673,0.009278429,500.18442,499.53613
1287.0,-0.0020568203,0.011626086,-8.565467e-05,0.00012721635,0.0060267355,-0.00062916946,19.413141,-99.16584,2240.3433,15.011773,0.0055325194,0.0067729447,499.83182,499.7397
1287.1,-0.0019872158,0.012250061,0.0013552532,0.0018399687,0.00626962,-0.00064828893,19.413324,-99.16593,2240.3447,15.012121,0.0056699673,0.009203392,499.7246,499.8206
1287.2,0.0018481595,0.012296486,0.00061796047,-0.0032342675,0.0059802514,0.00050121517,19.413454,-99.16658,2240.343,15.01095,0.0055356165,0.009118256,499.97552,499.58444
1287.3,0.0054348703,0.00852666,0.0010145847,-0.0024336737,0.0050786994,0.0014604847,19.413479,-99.16631,2240.3428,15.010238,0.0042030266,0.008537841,499.97955,499.71927
1287.4,0.0040667923,0.009027044,0.0010541296,-0.0022264796,0.0061912304,0.0011285931,19.413729,-99.166275,2240.3435,15.0110445,0.005167043,0.009630133,499.9881,499.7031
1287.5,-0.0027138605,0.008421144,0.0003964752,0.00147825,0.0064248564,-0.00085477036,19.413149,-99.16614,2240.3442,15.011689,0.0050448626,0.00831396,499.83282,499.8724
1287.6,-0.0023136085,0.0098849,0.00064497907,-0.0038349226,0.005058932,-0.00076817,19.413506,-99.16622,2240.3423,15.011081,0.0069430466,0.008101099,500.08527,499.57138
1287.7,-0.0026812465,0.009605418,-0.00045428425,-0.0008439871,0.0057129143,-0.0007987127,19.413523,-99.165924,2240.3435,15.012009,0.00645834,0.0077133663,499.91208,499.7354
1287.8,-0.00025996682,0.009473979,-0.00037578214,-0.004192551,0.004885828,-0.00017963679,19.413305,-99.16608,2240.3423,15.010011,0.0061752945,0.0068481034,500.08273,499.56094
1287.9,0.0030978268,0.009277071,0.0011773501,0.004499305,0.006977097,0.00073790085,19.413696,-99.16573,2240.3445,15.009985,0.0027141452,0.009730169,499.6224,500.0515
1288.0,-0.0065811584,0.012902736,0.0017909193,-0.0015334247,0.0057895053,-0.0020453457,19.413443,-99.16635,2240.342,15.012726,0.008179811,0.009196266,499.9134,499.61655
1288.1,-0.0031104789,0.0137428,0.0009539109,-0.002537362,0.0058338363,-0.00088194886,19.413727,-99.16655,2240.3442,15.011635,0.0067278524,0.008871046,499.94815,499.56146
1288.2,0.0021764766,0.005876909,0.0005939556,-0.0015480632,0.005312687,0.0005774758,19.413212,-99.1665,2240.3423,15.009396,0.004746269,0.007167737,500.01398,499.80103
1288.3,0.0036860625,0.014010488,0.0012707096,-0.00041897176,0.0060351156,0.0009328975,19.41355,-99.16618,2240.3435,15.010366,0.003245226,0.009128078,499.76105,499.70532
1288.4,0.0027046856,0.0127194775,0.0010454664,-0.00478698,0.005812522,0.00067836663,19.413683,-99.16637,2240.3418,15.010067,0.0054651853,0.008335081,500.0155,499.50217
